-185.0	-0.007798729	0.126949	0.394293	1120.0
-180.0	-0.2910047	0.09070351	1.306542	1150.0
-175.0	-0.5641583	0.09609293	1.991673	690.0
-170.0	-0.7063861	0.1465383	2.234702	630.0
-165.0	-0.7525249	0.2255965	2.222621	600.0
-160.0	-0.7315794	0.3421457	2.086013	850.0
-155.0	-0.6601651	0.5083818	1.904217	1870.0
-150.0	-0.5780253	0.7235744	1.724872	5180.0
-145.0	-0.5381606	0.9206899	1.586834	8080.0
-140.0	-0.5354072	1.099183	1.494641	4100.0
-135.0	-0.5274809	1.24366	1.396759	2860.0
-130.0	-0.5329094	1.348029	1.268439	4510.0
-125.0	-0.4586348	1.533782	1.034005	10000.0
-120.0	-0.353456	1.350218	0.6928357	10000.0
-115.0	-0.7021244	2.193202	1.210164	10000.0
-110.0	-0.2376244	1.52131	0.1737573	10000.0
-105.0	-0.5894118	2.160292	0.6140512	10000.0
-100.0	-0.7243285	2.240745	0.7116535	10000.0
-95.0	-0.665158	2.191751	0.4572734	10000.0
-90.0	-0.5695301	2.199935	0.04031801	10000.0
-85.0	-0.4536291	2.28108	-0.4980249	10000.0
-80.0	-0.4371029	2.219103	-0.721506	10000.0
-75.0	-0.4190548	1.86508	-0.6411034	10000.0
-70.0	-0.4434134	2.160498	-1.19845	10000.0
-65.0	-0.4754293	2.05959	-1.255835	10000.0
-60.0	-0.4167131	1.301955	-0.5311147	10000.0
-55.0	-0.546701	1.710435	-0.9677444	10000.0
-50.0	-0.4291733	1.547022	-1.652918	10000.0
-45.0	-0.4120774	1.262419	-1.423488	10000.0
-40.0	-0.3260586	0.9127242	-1.148966	10000.0
-35.0	-0.3399321	0.9012681	-1.831743	10000.0
-30.0	-0.315934	0.7008084	-1.663329	7050.0
-29.0	-0.3298545	0.6534469	-1.768828	3410.0
-28.0	-0.3076226	0.6025143	-1.771012	2710.0
-27.0	-0.3166829	0.5803424	-1.823722	1940.0
-26.0	-0.3101693	0.5295573	-1.88075	2050.0
-25.0	-0.3044642	0.4833575	-1.945305	1360.0
-24.0	-0.2545168	0.4064271	-1.900205	1000.0
-23.0	-0.2587608	0.3835288	-1.933343	960.0
-22.0	-0.30401	0.3955597	-2.041279	910.0
-21.0	-0.3202785	0.3838487	-2.080073	940.0
-20.0	-0.2719769	0.2981103	-2.037913	640.0
-19.0	-0.311013	0.2957807	-2.15702	680.0
-18.0	-0.3378071	0.3072621	-2.175726	710.0
-17.0	-0.3330309	0.2669466	-2.176953	650.0
-16.0	-0.3222751	0.2246058	-2.17748	580.0
-15.0	-0.3637265	0.2386536	-2.239926	810.0
-14.0	-0.3786021	0.2124684	-2.310417	560.0
-13.0	-0.374649	0.185924	-2.262594	580.0
-12.0	-0.3857097	0.1721024	-2.258087	580.0
-11.0	-0.3936068	0.1577563	-2.229597	640.0
-10.0	-0.4210375	0.1463975	-2.301559	620.0
-9.0	-0.4028914	0.1296314	-2.158328	620.0
-8.0	-0.376873	0.1053746	-2.029738	600.0
-7.0	-0.4158056	0.1082984	-2.090719	550.0
-6.0	-0.4448651	0.1065443	-2.116737	580.0
-5.0	-0.4668426	0.1035674	-2.122673	660.0
-4.0	-0.4660883	0.09785973	-2.040094	690.0
-3.0	-0.4452255	0.08915951	-1.869069	710.0
-2.0	-0.4397696	0.09001935	-1.766707	840.0
-1.0	-0.4123812	0.09142885	-1.574368	1200.0
0.1	0.3800952	0.09163147	1.389558	1250.0
1.0	0.4102836	0.09194858	1.569625	1390.0
2.0	0.4110671	0.08986742	1.645465	960.0
3.0	0.4600082	0.09153495	1.933076	800.0
4.0	0.4318236	0.09054286	1.907749	710.0
5.0	0.4557304	0.09754782	2.082742	660.0
6.0	0.4600464	0.1054664	2.184869	590.0
7.0	0.4424022	0.1136817	2.184838	560.0
8.0	0.4232408	0.1195595	2.184823	570.0
9.0	0.4430387	0.1421393	2.320266	610.0
10.0	0.4210155	0.1488171	2.299836	620.0
11.0	0.3699118	0.1520447	2.140432	610.0
12.0	0.3622948	0.1684199	2.166291	600.0
13.0	0.3940839	0.1910804	2.348506	570.0
14.0	0.3697777	0.2140829	2.254244	550.0
15.0	0.3615884	0.2297469	2.249636	570.0
16.0	0.3314274	0.2334272	2.196233	570.0
17.0	0.3412667	0.2636946	2.228988	670.0
18.0	0.3098718	0.2773104	2.12055	640.0
19.0	0.3078449	0.3052714	2.113388	620.0
20.0	0.3084817	0.3353839	2.102584	800.0
21.0	0.2915949	0.3504227	2.04102	840.0
22.0	0.2722043	0.3775286	1.948379	770.0
23.0	0.2996245	0.4206426	2.000351	940.0
24.0	0.3017474	0.4573136	1.964009	1020.0
25.0	0.3212279	0.5271178	1.903316	1680.0
26.0	0.3330593	0.5733123	1.878425	1860.0
27.0	0.3156631	0.5591504	1.885755	1600.0
28.0	0.332743	0.6371588	1.791377	3030.0
29.0	0.3313366	0.662549	1.764931	2380.0
30.0	0.3308824	0.7193865	1.687442	7330.0
35.0	0.4138525	1.045758	1.999469	10000.0
40.0	0.3664862	1.062251	1.494555	10000.0
45.0	0.416047	1.27271	1.359583	10000.0
50.0	0.3660527	1.12437	0.8225667	10000.0
55.0	0.4516361	1.889308	1.887076	10000.0
60.0	0.4446312	1.891137	1.490016	10000.0
65.0	0.460508	1.737654	0.8850601	10000.0
70.0	0.5219478	1.565317	0.2210681	10000.0
75.0	0.5423188	2.107597	0.5426436	10000.0
80.0	0.6252183	2.073061	0.0756947	10000.0
85.0	0.41476	2.196485	0.5659818	10000.0
91.0	0.7088068	2.244765	-0.3999977	10000.0
95.0	0.6779588	2.138441	-0.5163556	10000.0
100.0	0.6754636	2.185112	-0.6309981	10000.0
105.0	0.7354474	2.384548	-0.8880217	10000.0
110.0	0.6338904	1.946409	-0.9439216	10000.0
116.0	0.6352311	1.794029	-1.113021	10000.0
120.0	0.5070319	1.851665	-0.9963144	10000.0
125.0	0.4623422	1.724668	-1.054062	10000.0
131.0	0.5341322	1.374424	-1.319044	4490.0
135.0	0.5312582	1.233739	-1.388483	2150.0
141.0	0.5362422	1.02791	-1.483271	5570.0
145.0	0.7258779	1.129941	-2.084209	10000.0
150.0	0.5898269	0.691054	-1.734615	3960.0
155.0	0.6680701	0.508745	-1.941067	1630.0
160.0	0.726669	0.3566459	-2.104439	1000.0
165.0	0.743813	0.2389454	-2.225905	650.0
170.0	0.7086876	0.1448951	-2.236412	640.0
175.0	0.5744217	0.09909476	-2.036113	720.0
180.0	0.293077	0.09088297	-1.319648	1090.0
185.0	0.0180966	0.1207431	-0.4613486	1050.0
